Ano;Município;UF;Código IBGE;Prestadora;CNPJ;Meio Transporte
2024;Coité do Nóia;AL;2702009;TIM S A;02421421000111;Rádio
2024;Coité do Nóia;AL;2702009;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;Coité do Nóia;AL;2702009;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Colônia Leopoldina;AL;2702108;CLARO S.A.;40432544000147;Rádio
2024;Colônia Leopoldina;AL;2702108;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Coqueiro Seco;AL;2702207;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Coqueiro Seco;AL;2702207;TIM S A;02421421000111;Rádio
2024;Coruripe;AL;2702306;CLARO S.A.;40432544000147;Rádio
2024;Coruripe;AL;2702306;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;Coruripe;AL;2702306;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Coruripe;AL;2702306;TIM S A;02421421000111;Rádio
2024;Craíbas;AL;2702355;OOPS TELECOM LTDA;16992716000152;Fibra
2024;Craíbas;AL;2702355;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Craíbas;AL;2702355;CLARO S.A.;40432544000147;Rádio
2024;Delmiro Gouveia;AL;2702405;CLARO S.A.;40432544000147;Rádio
2024;Delmiro Gouveia;AL;2702405;OOPS TELECOM LTDA;16992716000152;Fibra
2024;Delmiro Gouveia;AL;2702405;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Dois Riachos;AL;2702504;MALTA E CARVALHO LTDA - EPP;03138022000100;Rádio
2024;Dois Riachos;AL;2702504;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Dois Riachos;AL;2702504;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Estrela de Alagoas;AL;2702553;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Feira Grande;AL;2702603;TIM S A;02421421000111;Rádio
2024;Feira Grande;AL;2702603;CLARO S.A.;40432544000147;Rádio
2024;Feira Grande;AL;2702603;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Feira Grande;AL;2702603;PROVEDORA CMA INTERNET LTDA;05232786000196;Fibra
2024;Feliz Deserto;AL;2702702;CLARO S.A.;40432544000147;Rádio
2024;Flexeiras;AL;2702801;CLARO S.A.;40432544000147;Fibra
2024;Flexeiras;AL;2702801;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Flexeiras;AL;2702801;CLARO S.A.;40432544000147;Rádio
2024;Flexeiras;AL;2702801;TIM S A;02421421000111;Rádio
2024;Flexeiras;AL;2702801;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Girau do Ponciano;AL;2702900;PROVEDORA CMA INTERNET LTDA;05232786000196;Fibra
2024;Girau do Ponciano;AL;2702900;CLARO S.A.;40432544000147;Rádio
2024;Girau do Ponciano;AL;2702900;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Girau do Ponciano;AL;2702900;TIM S A;02421421000111;Rádio
2024;Ibateguara;AL;2703007;CLARO S.A.;40432544000147;Rádio
2024;Igaci;AL;2703106;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Igaci;AL;2703106;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Igaci;AL;2703106;TIM S A;02421421000111;Rádio
2024;Igaci;AL;2703106;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Igaci;AL;2703106;CLARO S.A.;40432544000147;Rádio
2024;Igreja Nova;AL;2703205;ICARO RAFAEL MENDES CAMPOS ME;09176169000171;Fibra
2024;Igreja Nova;AL;2703205;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;Igreja Nova;AL;2703205;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Igreja Nova;AL;2703205;TIM S A;02421421000111;Rádio
2024;Inhapi;AL;2703304;Elves Santos de Morais;07483865000103;Fibra
2024;Inhapi;AL;2703304;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Inhapi;AL;2703304;R E COMERCIO E SERVICOS DE INTERNET LTDA;18207805000176;Fibra
2024;Jacaré dos Homens;AL;2703403;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Jacuípe;AL;2703502;CLARO S.A.;40432544000147;Rádio
2024;Japaratinga;AL;2703601;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Japaratinga;AL;2703601;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Japaratinga;AL;2703601;CLARO S.A.;40432544000147;Rádio
2024;Japaratinga;AL;2703601;TIM S A;02421421000111;Rádio
2024;Japaratinga;AL;2703601;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Japaratinga;AL;2703601;LITORAL TELECOM LTDA;14949636000199;Fibra
2024;Jaramataia;AL;2703700;TIM S A;02421421000111;Rádio
2024;Jaramataia;AL;2703700;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Jequiá da Praia;AL;2703759;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Jequiá da Praia;AL;2703759;TIM S A;02421421000111;Rádio
2024;Joaquim Gomes;AL;2703809;TIM S A;02421421000111;Rádio
2024;Joaquim Gomes;AL;2703809;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Jundiá;AL;2703908;CLARO S.A.;40432544000147;Rádio
2024;Jundiá;AL;2703908;TIM S A;02421421000111;Rádio
2024;Junqueiro;AL;2704005;CLARO S.A.;40432544000147;Fibra
2024;Junqueiro;AL;2704005;TIM S A;02421421000111;Rádio
2024;Junqueiro;AL;2704005;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Junqueiro;AL;2704005;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Junqueiro;AL;2704005;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Junqueiro;AL;2704005;TIM S A;02421421000111;Fibra
2024;Junqueiro;AL;2704005;CLARO S.A.;40432544000147;Rádio
2024;Lagoa da Canoa;AL;2704104;TIM S A;02421421000111;Rádio
2024;Lagoa da Canoa;AL;2704104;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Lagoa da Canoa;AL;2704104;CLARO S.A.;40432544000147;Rádio
2024;Lagoa da Canoa;AL;2704104;PROVEDORA CMA INTERNET LTDA;05232786000196;Fibra
2024;Limoeiro de Anadia;AL;2704203;CLARO S.A.;40432544000147;Rádio
2024;Limoeiro de Anadia;AL;2704203;TIM S A;02421421000111;Rádio
2024;Limoeiro de Anadia;AL;2704203;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Maceió;AL;2704302;Bnet Provedor Ltda;29812308000113;Fibra
2024;Maceió;AL;2704302;R E COMERCIO E SERVICOS DE INTERNET LTDA;18207805000176;Fibra
2024;Maceió;AL;2704302;CLARO S.A.;40432544000147;Fibra
2024;Maceió;AL;2704302;CLARO S.A.;40432544000147;Rádio
2024;Maceió;AL;2704302;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Maceió;AL;2704302;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Maceió;AL;2704302;CI CENTRO DE INFORMACOES LTDA;32713380000106;Fibra
2024;Maceió;AL;2704302;SOFTCOMP COMÉRCIO SERVIÇOS TELECOMUNICAÇÕES E INFORMÁTICA LTDA;01246485000160;Fibra
2024;Maceió;AL;2704302;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;Maceió;AL;2704302;EDMILSON BEZERRA 04070511474;13820756000129;Fibra
2024;Maceió;AL;2704302;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Maceió;AL;2704302;PROVEDORA CMA INTERNET LTDA;05232786000196;Fibra
2024;Maceió;AL;2704302;TIM S A;02421421000111;Rádio
2024;Maceió;AL;2704302;TIM S A;02421421000111;Fibra
2024;Major Isidoro;AL;2704401;CLARO S.A.;40432544000147;Rádio
2024;Major Isidoro;AL;2704401;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Major Isidoro;AL;2704401;TIM S A;02421421000111;Rádio
2024;Major Isidoro;AL;2704401;TIM S A;02421421000111;Fibra
2024;Major Isidoro;AL;2704401;MALTA E CARVALHO LTDA - EPP;03138022000100;Rádio
2024;Major Isidoro;AL;2704401;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Maragogi;AL;2704500;CLARO S.A.;40432544000147;Rádio
2024;Maragogi;AL;2704500;Db3 Servicos de Telecomunicacoes S.A.;41644220000135;Fibra
2024;Maragogi;AL;2704500;TIM S A;02421421000111;Rádio
2024;Maragogi;AL;2704500;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Maragogi;AL;2704500;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Maragogi;AL;2704500;LITORAL TELECOM LTDA;14949636000199;Fibra
2024;Maragogi;AL;2704500;LAIKOS SOLUCOES EM TELECOMUNICACOES LTDA;24937152000183;Fibra
2024;Maravilha;AL;2704609;MALTA E CARVALHO LTDA - EPP;03138022000100;Rádio
2024;Maravilha;AL;2704609;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Maravilha;AL;2704609;Silvio Ramalho Ritir;42678162000123;Fibra
2024;Maravilha;AL;2704609;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Maravilha;AL;2704609;CLARO S.A.;40432544000147;Rádio
2024;Maravilha;AL;2704609;TIM S A;02421421000111;Rádio
2024;Marechal Deodoro;AL;2704708;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Marechal Deodoro;AL;2704708;CLARO S.A.;40432544000147;Rádio
2024;Marechal Deodoro;AL;2704708;TIM S A;02421421000111;Rádio
2024;Marechal Deodoro;AL;2704708;PROVEDORA CMA INTERNET LTDA;05232786000196;Fibra
2024;Marechal Deodoro;AL;2704708;CLARO S.A.;40432544000147;Fibra
2024;Marechal Deodoro;AL;2704708;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Marechal Deodoro;AL;2704708;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Maribondo;AL;2704807;CLARO S.A.;40432544000147;Rádio
2024;Maribondo;AL;2704807;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Mar Vermelho;AL;2704906;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Mar Vermelho;AL;2704906;CLARO S.A.;40432544000147;Rádio
2024;Mata Grande;AL;2705002;TIM S A;02421421000111;Rádio
2024;Mata Grande;AL;2705002;CLARO S.A.;40432544000147;Rádio
2024;Mata Grande;AL;2705002;Elves Santos de Morais;07483865000103;Fibra
2024;Mata Grande;AL;2705002;R E COMERCIO E SERVICOS DE INTERNET LTDA;18207805000176;Fibra
2024;Mata Grande;AL;2705002;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Matriz de Camaragibe;AL;2705101;TIM S A;02421421000111;Rádio
2024;Matriz de Camaragibe;AL;2705101;CLARO S.A.;40432544000147;Rádio
2024;Matriz de Camaragibe;AL;2705101;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Matriz de Camaragibe;AL;2705101;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Matriz de Camaragibe;AL;2705101;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Matriz de Camaragibe;AL;2705101;CLARO S.A.;40432544000147;Fibra
2024;Messias;AL;2705200;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Messias;AL;2705200;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Messias;AL;2705200;TIM S A;02421421000111;Rádio
2024;Messias;AL;2705200;CLARO S.A.;40432544000147;Rádio
2024;Messias;AL;2705200;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Minador do Negrão;AL;2705309;CLARO S.A.;40432544000147;Rádio
2024;Monteirópolis;AL;2705408;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Monteirópolis;AL;2705408;MALTA E CARVALHO LTDA - EPP;03138022000100;Rádio
2024;Monteirópolis;AL;2705408;TIM S A;02421421000111;Rádio
2024;Murici;AL;2705507;TIM S A;02421421000111;Rádio
2024;Murici;AL;2705507;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Novo Lino;AL;2705606;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Novo Lino;AL;2705606;TIM S A;02421421000111;Rádio
2024;Novo Lino;AL;2705606;CLARO S.A.;40432544000147;Rádio
2024;"Olho d'Água das Flores";AL;2705705;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;"Olho d'Água das Flores";AL;2705705;OOPS TELECOM LTDA;16992716000152;Fibra
2024;"Olho d'Água das Flores";AL;2705705;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;"Olho d'Água das Flores";AL;2705705;CLARO S.A.;40432544000147;Rádio
2024;"Olho d'Água do Casado";AL;2705804;TIM S A;02421421000111;Rádio
2024;"Olho d'Água do Casado";AL;2705804;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;"Olho d'Água do Casado";AL;2705804;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;"Olho d'Água Grande";AL;2705903;TIM S A;02421421000111;Rádio
2024;"Olho d'Água Grande";AL;2705903;CLARO S.A.;40432544000147;Rádio
2024;Olivença;AL;2706000;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Olivença;AL;2706000;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Olivença;AL;2706000;CLARO S.A.;40432544000147;Rádio
2024;Olivença;AL;2706000;MALTA E CARVALHO LTDA - EPP;03138022000100;Rádio
2024;Olivença;AL;2706000;TIM S A;02421421000111;Rádio
2024;Ouro Branco;AL;2706109;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Ouro Branco;AL;2706109;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Ouro Branco;AL;2706109;CLARO S.A.;40432544000147;Rádio
2024;Palestina;AL;2706208;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Palmeira dos Índios;AL;2706307;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Palmeira dos Índios;AL;2706307;TIM S A;02421421000111;Rádio
2024;Palmeira dos Índios;AL;2706307;TIM S A;02421421000111;Fibra
2024;Palmeira dos Índios;AL;2706307;OOPS TELECOM LTDA;16992716000152;Fibra
2024;Palmeira dos Índios;AL;2706307;CLARO S.A.;40432544000147;Rádio
2024;Pão de Açúcar;AL;2706406;CLARO S.A.;40432544000147;Rádio
2024;Pão de Açúcar;AL;2706406;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Pariconha;AL;2706422;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Paripueira;AL;2706448;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Paripueira;AL;2706448;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Paripueira;AL;2706448;LITORAL TELECOM LTDA;14949636000199;Fibra
2024;Paripueira;AL;2706448;CLARO S.A.;40432544000147;Rádio
2024;Passo de Camaragibe;AL;2706505;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Passo de Camaragibe;AL;2706505;LITORAL TELECOM LTDA;14949636000199;Fibra
2024;Paulo Jacinto;AL;2706604;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Paulo Jacinto;AL;2706604;CLARO S.A.;40432544000147;Rádio
2024;Penedo;AL;2706703;TIM S A;02421421000111;Rádio
2024;Penedo;AL;2706703;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;Penedo;AL;2706703;ICARO RAFAEL MENDES CAMPOS ME;09176169000171;Fibra
2024;Penedo;AL;2706703;ICARO RAFAEL MENDES CAMPOS ME;09176169000171;Rádio
2024;Penedo;AL;2706703;CLARO S.A.;40432544000147;Rádio
2024;Penedo;AL;2706703;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Piaçabuçu;AL;2706802;CLARO S.A.;40432544000147;Rádio
2024;Piaçabuçu;AL;2706802;TIM S A;02421421000111;Rádio
2024;Piaçabuçu;AL;2706802;ICARO RAFAEL MENDES CAMPOS ME;09176169000171;Fibra
2024;Pilar;AL;2706901;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Pilar;AL;2706901;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Pilar;AL;2706901;TIM S A;02421421000111;Rádio
2024;Pilar;AL;2706901;CLARO S.A.;40432544000147;Rádio
2024;Pindoba;AL;2707008;CLARO S.A.;40432544000147;Rádio
2024;Piranhas;AL;2707107;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Poço das Trincheiras;AL;2707206;Silvio Ramalho Ritir;42678162000123;Rádio
2024;Poço das Trincheiras;AL;2707206;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Poço das Trincheiras;AL;2707206;MALTA E CARVALHO LTDA - EPP;03138022000100;Rádio
2024;Poço das Trincheiras;AL;2707206;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Poço das Trincheiras;AL;2707206;Silvio Ramalho Ritir;42678162000123;Fibra
2024;Poço das Trincheiras;AL;2707206;CLARO S.A.;40432544000147;Rádio
2024;Porto Calvo;AL;2707305;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Porto Calvo;AL;2707305;LITORAL TELECOM LTDA;14949636000199;Fibra
2024;Porto Calvo;AL;2707305;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Porto Calvo;AL;2707305;CLARO S.A.;40432544000147;Rádio
2024;Porto de Pedras;AL;2707404;CLARO S.A.;40432544000147;Rádio
2024;Porto de Pedras;AL;2707404;LITORAL TELECOM LTDA;14949636000199;Fibra
2024;Porto de Pedras;AL;2707404;TIM S A;02421421000111;Rádio
2024;Porto Real do Colégio;AL;2707503;TIM S A;02421421000111;Rádio
2024;Porto Real do Colégio;AL;2707503;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;Porto Real do Colégio;AL;2707503;TIM S A;02421421000111;Fibra
2024;Porto Real do Colégio;AL;2707503;CLARO S.A.;40432544000147;Rádio
2024;Porto Real do Colégio;AL;2707503;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Quebrangulo;AL;2707602;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Quebrangulo;AL;2707602;OOPS TELECOM LTDA;16992716000152;Fibra
2024;Quebrangulo;AL;2707602;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Rio Largo;AL;2707701;CLARO S.A.;40432544000147;Rádio
2024;Rio Largo;AL;2707701;TIM S A;02421421000111;Rádio
2024;Rio Largo;AL;2707701;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Rio Largo;AL;2707701;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Rio Largo;AL;2707701;TIM S A;02421421000111;Fibra
2024;Rio Largo;AL;2707701;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Rio Largo;AL;2707701;CLARO S.A.;40432544000147;Fibra
2024;Roteiro;AL;2707800;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Santa Luzia do Norte;AL;2707909;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Santana do Ipanema;AL;2708006;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Santana do Ipanema;AL;2708006;MALTA E CARVALHO LTDA - EPP;03138022000100;Rádio
2024;Santana do Ipanema;AL;2708006;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Santana do Ipanema;AL;2708006;CLARO S.A.;40432544000147;Rádio
2024;Santana do Ipanema;AL;2708006;TIM S A;02421421000111;Rádio
2024;Santana do Ipanema;AL;2708006;Thiago Feitosa dos Santos;45857306000105;Rádio
2024;Santana do Mundaú;AL;2708105;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;São Brás;AL;2708204;TIM S A;02421421000111;Rádio
2024;São Brás;AL;2708204;Conecta Web Provedora de Internet Ltda;46474852000111;Rádio
2024;São Brás;AL;2708204;CLARO S.A.;40432544000147;Rádio
2024;São José da Laje;AL;2708303;CLARO S.A.;40432544000147;Fibra
2024;São José da Laje;AL;2708303;CLARO S.A.;40432544000147;Rádio
2024;São José da Laje;AL;2708303;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;São José da Laje;AL;2708303;TIM S A;02421421000111;Fibra
2024;São José da Laje;AL;2708303;TIM S A;02421421000111;Rádio
2024;São José da Tapera;AL;2708402;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;São José da Tapera;AL;2708402;SANDRO RICARDO LEITE - ME;08893031000120;Fibra
2024;São José da Tapera;AL;2708402;CLARO S.A.;40432544000147;Rádio
2024;São José da Tapera;AL;2708402;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;São Luís do Quitunde;AL;2708501;TIM S A;02421421000111;Rádio
2024;São Luís do Quitunde;AL;2708501;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;São Luís do Quitunde;AL;2708501;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;São Luís do Quitunde;AL;2708501;CLARO S.A.;40432544000147;Rádio
2024;São Miguel dos Campos;AL;2708600;CLARO S.A.;40432544000147;Fibra
2024;São Miguel dos Campos;AL;2708600;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;São Miguel dos Campos;AL;2708600;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;São Miguel dos Campos;AL;2708600;TIM S A;02421421000111;Rádio
2024;São Miguel dos Campos;AL;2708600;PROVEDORA CMA INTERNET LTDA;05232786000196;Fibra
2024;São Miguel dos Campos;AL;2708600;CLARO S.A.;40432544000147;Rádio
2024;São Miguel dos Campos;AL;2708600;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;São Miguel dos Milagres;AL;2708709;TIM S A;02421421000111;Rádio
2024;São Miguel dos Milagres;AL;2708709;LITORAL TELECOM LTDA;14949636000199;Fibra
2024;São Miguel dos Milagres;AL;2708709;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;São Miguel dos Milagres;AL;2708709;CLARO S.A.;40432544000147;Rádio
2024;São Sebastião;AL;2708808;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;São Sebastião;AL;2708808;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;São Sebastião;AL;2708808;TIM S A;02421421000111;Fibra
2024;São Sebastião;AL;2708808;CLARO S.A.;40432544000147;Rádio
2024;São Sebastião;AL;2708808;TIM S A;02421421000111;Rádio
2024;São Sebastião;AL;2708808;PROVEDORA CMA INTERNET LTDA;05232786000196;Fibra
2024;Satuba;AL;2708907;CLARO S.A.;40432544000147;Rádio
2024;Satuba;AL;2708907;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Satuba;AL;2708907;TIM S A;02421421000111;Rádio
2024;Senador Rui Palmeira;AL;2708956;SANDRO RICARDO LEITE - ME;08893031000120;Fibra
2024;Senador Rui Palmeira;AL;2708956;MALTA E CARVALHO LTDA - EPP;03138022000100;Fibra
2024;Senador Rui Palmeira;AL;2708956;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Senador Rui Palmeira;AL;2708956;Silvio Ramalho Ritir;42678162000123;Rádio
2024;"Tanque d'Arca";AL;2709004;CLARO S.A.;40432544000147;Rádio
2024;Taquarana;AL;2709103;TIM S A;02421421000111;Rádio
2024;Taquarana;AL;2709103;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Taquarana;AL;2709103;CLAUDEMON SILVEIRA - ME;02691904000136;Fibra
2024;Teotônio Vilela;AL;2709152;A DO NASCIMENTO SANTOS INFORMATICA - ME;11725863000142;Fibra
2024;Teotônio Vilela;AL;2709152;CLARO S.A.;40432544000147;Rádio
2024;Teotônio Vilela;AL;2709152;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Teotônio Vilela;AL;2709152;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Traipu;AL;2709202;TIM S A;02421421000111;Rádio
2024;Traipu;AL;2709202;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;União dos Palmares;AL;2709301;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;União dos Palmares;AL;2709301;CLARO S.A.;40432544000147;Rádio
2024;União dos Palmares;AL;2709301;TIM S A;02421421000111;Rádio
2024;Viçosa;AL;2709400;CLARO S.A.;40432544000147;Fibra
2024;Viçosa;AL;2709400;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Viçosa;AL;2709400;TIM S A;02421421000111;Rádio
2024;Viçosa;AL;2709400;CLARO S.A.;40432544000147;Rádio
2024;Viçosa;AL;2709400;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Viçosa;AL;2709400;TIM S A;02421421000111;Fibra
2024;Amparo de São Francisco;SE;2800100;Conecta Web Provedora de Internet Ltda;46474852000111;Rádio
2024;Amparo de São Francisco;SE;2800100;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Amparo de São Francisco;SE;2800100;TIM S A;02421421000111;Rádio
2024;Amparo de São Francisco;SE;2800100;CLARO S.A.;40432544000147;Rádio
2024;Aquidabã;SE;2800209;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Aquidabã;SE;2800209;MARVITEL TELECOMUNICACOES LTDA;16499665000121;Rádio
2024;Aquidabã;SE;2800209;TIM S A;02421421000111;Rádio
2024;Aquidabã;SE;2800209;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Aquidabã;SE;2800209;CLARO S.A.;40432544000147;Rádio
2024;Aracaju;SE;2800308;By Telecom Eireli;30034575000196;Fibra
2024;Aracaju;SE;2800308;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Aracaju;SE;2800308;ITNET LTDA;04690098000107;Fibra
2024;Aracaju;SE;2800308;MULTICAST TELECOM LTDA;26110878000173;Fibra
2024;Aracaju;SE;2800308;TIM S A;02421421000111;Fibra
2024;Aracaju;SE;2800308;TIM S A;02421421000111;Rádio
2024;Aracaju;SE;2800308;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Aracaju;SE;2800308;CLARO S.A.;40432544000147;Rádio
2024;Aracaju;SE;2800308;MARVITEL TELECOMUNICACOES LTDA;16499665000121;Fibra
